,Unnamed: 0,District,Mandal,Village,Latitude,Longitude,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,Crop,ndvi,arvi,evi,gci,ndwi
1373,1587,Kadapa,Veeraballi,Matli,14.09,79.36,Red,8.25,0.2,0.6,40.25,76,1409,631,10.97,0.67,1.1,10.96,2.0,3.68,Groundnut,0.16112198303979125,0.01906941266209001,0.4398148148148148,0.63003663003663,-0.2395543175487465
1374,1588,Kadapa,Veeraballi,Matli,14.11,79.36,Red,8.47,0.18,0.45,21.63,90,1059,210,6.06,0.49,0.78,2.15,0.57,4.42,Groundnut,0.06761565836298933,-0.03048180924287119,0.2235294117647059,0.30718954248366015,-0.13314447592067988
1375,1589,Kadapa,Veeraballi,Matli,14.1,79.35,Red,8.76,1.16,0.74,33.76,171,1692,440,60.29,3.27,2.08,27.11,1.71,5.66,Horsegram,0.2210970464135021,0.08996795661819078,1.0434090003982477,0.7205707491082045,-0.26486013986013984
1376,1590,Kadapa,Veeraballi,Matli,14.1,79.35,Red,8.55,0.39,0.74,10.37,175,2088,466,13.17,0.79,1.33,13.75,1.45,5.19,Groundnut,0.2210970464135021,0.08996795661819078,1.0434090003982477,0.7205707491082045,-0.26486013986013984
1377,1591,Kadapa,Veeraballi,Matli,14.09,79.36,Red,8.51,0.93,0.91,14.97,151,1861,439,38.17,0.66,1.51,7.16,1.24,1.82,Mango,0.16112198303979125,0.01906941266209001,0.4398148148148148,0.63003663003663,-0.2395543175487465
1378,1592,Kadapa,Veeraballi,Matli,14.15,79.38,Red,8.91,1.09,0.37,14.69,61,1347,273,110.05,1.36,1.41,8.41,1.26,3.38,Horsegram,0.5582070299903257,0.39097577239386533,3.668927511657482,1.7706422018348622,-0.46958637469586373
1379,1593,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.41,Red,7.12,0.08,0.35,3.8,140,549,147,3.86,0.72,0.39,6.55,0.99,18.78,Groundnut,0.32328560663149963,0.17005545286506468,1.6176470588235294,0.8140495867768596,-0.28928046989721
1380,1594,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,7.01,0.09,0.36,4.83,124,510,130,4.12,0.75,0.38,6.38,1.02,22.79,Mango,0.1908177905308465,0.16977428851815504,-0.44907146876758586,0.24251497005988032,-0.1081441922563418
1381,1595,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.4,Red,7.72,0.07,0.29,13.08,103,697,243,2.82,1.16,0.43,4.81,1.24,16.14,Horsegram,0.3592004703115814,0.21526277897768178,3.4954233409610986,0.7812018489984591,-0.2808864265927978
1382,1596,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.37,Red,7.7,0.08,0.33,13.75,104,715,250,3.09,1.2,0.49,4.59,1.33,17.76,Horsegram,0.37511520737327186,0.24033613445378152,13.843537414965986,0.7470725995316159,-0.27195225916453536
1383,1597,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.37,Red,7.61,0.07,0.27,13.48,99,693,248,2.53,1.14,0.54,4.54,1.25,15.18,Mango,0.3003533568904594,0.15414738341046635,1.6108654453569171,0.7116279069767442,-0.2624356775300172
1384,1598,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.14,79.37,Red,8.61,0.12,0.25,4.62,94,1385,214,5.1,0.39,0.8,1.86,0.47,5.24,Groundnut,0.022799240025332488,0.00643915003219575,-0.391943385955362,0.07594936708860756,-0.036585365853658534
1385,1599,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.16,79.37,Red,5.78,0.04,0.32,5.78,100,455,125,3.28,0.9,0.31,18.77,2.02,30.61,Groundnut,0.4675100632547441,0.28604471858134156,1.8236877523553163,1.663883089770355,-0.45413105413105415
1386,1600,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.16,79.39,Red,5.8,0.04,0.32,5.79,101,487,134,3.11,0.88,0.23,17.64,1.93,29.9,Groundnut,0.208955223880597,0.0853108452637772,1.1067193675889329,0.5910714285714285,-0.228118538938663
1387,1601,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,Red,6.41,0.05,0.21,2.7,90,436,105,3.29,0.49,0.32,7.96,1.21,18.05,Groundnut,0.34022988505747126,0.22379986477349562,-6.737481031866465,0.7666666666666666,-0.27710843373493976
1388,1602,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,6.42,0.04,0.19,2.74,96,477,109,2.73,0.46,0.28,7.76,1.11,17.81,Groundnut,0.1908177905308465,0.16977428851815504,-0.44907146876758586,0.24251497005988032,-0.1081441922563418
1389,1603,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,7.82,0.18,0.48,28.42,144,962,286,8.96,1.91,0.89,4.8,1.25,35.32,Horsegram,0.1908177905308465,0.16977428851815504,-0.44907146876758586,0.24251497005988032,-0.1081441922563418
1390,1604,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.37,Red,7.82,0.21,0.56,30.7,141,1081,308,10.97,2.08,1.1,5.27,1.31,23.5,Mango,0.4997064004697592,0.3231380337636544,2.3131285675455286,1.7432867883995704,-0.46571018651362983
1391,1605,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,Red,7.95,0.28,0.69,53.13,121,1436,370,15.9,2.29,1.3,5.91,1.37,18.62,Groundnut,0.34022988505747126,0.22379986477349562,-6.737481031866465,0.7666666666666666,-0.27710843373493976
1392,1606,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.37,Red,8.5,0.12,0.32,6.4,110,1621,240,4.03,0.41,0.93,2.08,0.53,7.61,Horsegram,0.3003533568904594,0.15414738341046635,1.6108654453569171,0.7116279069767442,-0.2624356775300172
1393,1607,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.38,Red,8.4,0.11,0.27,5.77,113,1569,231,3.38,0.43,0.91,2.14,0.8,7.66,Groundnut,0.7020527859237536,0.5468331846565566,3.50820633059789,2.7348777348777347,-0.5776026094047295
1394,1608,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,Red,8.41,0.1,0.3,5.31,115,1578,235,3.79,0.83,0.95,1.92,0.55,9.76,Horsegram,0.34022988505747126,0.22379986477349562,-6.737481031866465,0.7666666666666666,-0.27710843373493976
1395,1609,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.37,Red,8.46,0.1,0.32,5.03,114,1635,240,3.05,0.45,0.84,1.85,0.53,7.63,Groundnut,0.4997064004697592,0.3231380337636544,2.3131285675455286,1.7432867883995704,-0.46571018651362983
1396,1610,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.36,Red,8.54,0.12,0.25,5.4,107,1582,233,3.31,0.42,0.83,1.87,0.47,6.19,Horsegram,0.06685837526959022,0.015423514538558787,1.4426059979317476,0.15576323987538943,-0.07225433526011561
1397,1611,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.38,Red,8.37,0.11,0.29,5.12,113,1564,234,2.83,0.44,0.87,2.17,0.57,9.14,Horsegram,0.7020527859237536,0.5468331846565566,3.50820633059789,2.7348777348777347,-0.5776026094047295
1398,1612,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,8.65,0.13,0.31,5.11,109,1587,227,4.18,0.4,0.95,1.65,0.51,7.1,Mango,0.1908177905308465,0.16977428851815504,-0.44907146876758586,0.24251497005988032,-0.1081441922563418
1399,1613,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.16,79.37,Red,8.55,0.11,0.34,5.16,114,1721,251,4.39,0.4,1.22,1.63,0.47,7.3,Mango,0.4675100632547441,0.28604471858134156,1.8236877523553163,1.663883089770355,-0.45413105413105415
1400,1614,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.14,79.4,red,5.98,0.04,0.26,5.26,100,497,140,3.22,0.88,0.26,15.62,1.87,28.3,Groundnut,0.29383659818442426,0.11497005988023952,0.77710386656558,1.0577507598784193,-0.34592445328031807
1401,1615,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.4,red,8.53,0.11,0.24,5.4,114,1643,234,3.18,0.41,0.88,1.64,0.52,6.92,Groundnut,0.3592004703115814,0.21526277897768178,3.4954233409610986,0.7812018489984591,-0.2808864265927978
1402,1616,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,red,8.45,0.12,0.31,4.58,114,1646,240,4.82,0.4,0.97,1.48,0.49,6.42,Horsegram,0.34022988505747126,0.22379986477349562,-6.737481031866465,0.7666666666666666,-0.27710843373493976
1403,1617,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.14,79.38,red,8.33,0.11,0.22,4.51,113,1662,252,3.28,0.39,0.99,1.32,0.45,6.99,Horsegram,0.06303136909997069,0.06672506935319025,-0.22407503908285567,0.06023391812865486,-0.02923644621061595
1404,1618,Kadapa,Veeraballi,Veeraballi,14.11,78.9,Red,8.44,0.24,0.55,12.92,236,3269,695,18.69,0.38,1.21,4.09,1.58,13.24,Groundnut,0.3308522515816896,0.09443465122135482,0.5174621653084983,1.7981220657276995,-0.47342398022249693
1405,1619,Kadapa,Veeraballi,Veeraballi,14.1,78.85,Red,6.03,0.07,0.32,23.15,127,824,348,3.54,0.73,0.43,16.45,2.52,22.22,Groundnut,0.18005071851225699,-0.027134348113831898,0.27270981371231034,1.086696562032885,-0.35205811138014526
1406,1620,Kadapa,Veeraballi,Veeraballi,14.1,78.89,Red,7.0,0.07,0.37,3.62,135,1677,391,3.58,0.47,0.35,7.16,2.03,22.73,Horsegram,0.14985308521057786,-0.023283230179781903,0.27717391304347827,0.8784000000000001,-0.3051695386325737
1407,1621,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,8.25,0.5,0.45,12.47,147,2907,804,30.22,0.59,0.91,12.23,2.32,10.74,Horsegram,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1408,1622,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,8.37,0.34,0.57,27.55,280,3034,671,35.69,0.48,1.09,4.16,1.36,15.88,Horsegram,0.518932171070553,0.2975338106603023,1.0508605472197705,2.283863368669022,-0.5331317019521584
1409,1623,Kadapa,Veeraballi,Veeraballi,14.1,78.89,Red,8.46,0.11,0.3,5.74,109,1577,228,3.88,0.44,0.77,1.61,0.54,7.01,Horsegram,0.14985308521057786,-0.023283230179781903,0.27717391304347827,0.8784000000000001,-0.3051695386325737
1410,1624,Kadapa,Veeraballi,Veeraballi,14.1,78.9,Red,8.4,0.11,0.29,5.45,113,1561,232,3.4,0.4,0.78,1.81,0.54,7.83,Mango,0.14392803598200898,-0.052534562211981564,0.21800840240717612,0.9027431421446384,-0.31099656357388317
1411,1625,Kadapa,Veeraballi,Veeraballi,14.1,78.9,Red,8.47,0.11,0.31,4.91,114,1628,244,3.84,0.41,0.75,1.81,0.52,6.75,Mango,0.14392803598200898,-0.052534562211981564,0.21800840240717612,0.9027431421446384,-0.31099656357388317
1412,1626,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,8.35,0.1,0.31,4.74,115,1550,233,3.02,0.43,0.83,1.95,0.56,8.73,Groundnut,0.518932171070553,0.2975338106603023,1.0508605472197705,2.283863368669022,-0.5331317019521584
1413,1627,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,6.4,0.04,0.2,2.5,70,576,150,2.48,0.21,0.2,8.9,1.19,11.35,Mango,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1414,1628,Kadapa,Veeraballi,Veeraballi,14.16,78.87,Red,5.25,0.04,0.17,2.23,54,248,38,3.35,0.17,0.18,18.1,0.53,7.99,Groundnut,0.22513607125185553,0.05605786618444846,0.5464809031948115,0.9134466769706338,-0.31352785145888595
1415,1629,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,6.18,0.15,0.27,12.18,103,897,189,10.21,0.47,0.41,3.45,1.45,8.18,Groundnut,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1416,1630,Kadapa,Veeraballi,Veeraballi,14.14,78.86,Red,7.92,0.06,0.18,5.37,63,883,95,1.91,0.24,0.25,2.77,0.78,4.84,Horsegram,0.3154875717017208,0.11468315301391035,0.6680161943319839,1.2086677367576244,-0.376688344172086
1417,1631,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,4.61,0.05,0.15,2.33,50,149,30,3.19,0.5,0.22,19.95,0.42,5.77,Groundnut,0.518932171070553,0.2975338106603023,1.0508605472197705,2.283863368669022,-0.5331317019521584
1418,1632,Kadapa,Veeraballi,Veeraballi,14.13,78.87,Red,5.66,0.03,0.06,3.15,63,455,121,2.31,0.17,0.16,9.62,0.97,13.65,Groundnut,0.15535714285714286,-0.002649708532061473,0.3397773872290568,0.6805194805194805,-0.25387596899224807
1419,1633,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,8.15,0.06,0.1,0.91,59,948,77,2.46,0.18,0.3,4.21,1.19,4.76,Mango,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1420,1634,Kadapa,Veeraballi,Veeraballi,14.13,78.87,Red,7.95,0.18,0.29,16.11,118,942,243,20.19,0.53,0.53,4.27,2.32,8.97,Groundnut,0.15535714285714286,-0.002649708532061473,0.3397773872290568,0.6805194805194805,-0.25387596899224807
1421,1635,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,7.98,0.06,0.26,10.01,82,828,131,1.73,0.41,0.26,2.42,0.62,6.42,Groundnut,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1422,1636,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,6.88,0.06,0.24,2.08,81,690,170,2.52,0.29,0.24,8.27,1.5,8.47,Mango,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1423,1637,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,9.05,0.24,0.22,6.47,195,2264,385,7.2,0.23,0.74,3.99,1.09,4.88,Horsegram,0.518932171070553,0.2975338106603023,1.0508605472197705,2.283863368669022,-0.5331317019521584
1424,1638,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,9.05,0.26,0.16,3.74,147,1978,350,7.55,0.26,0.58,3.36,0.8,5.0,Horsegram,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1425,1639,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,7.98,0.28,0.65,15.42,183,1881,290,15.51,1.84,0.94,9.83,1.82,13.17,Mango,0.518932171070553,0.2975338106603023,1.0508605472197705,2.283863368669022,-0.5331317019521584
1426,1640,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,9.17,0.55,0.47,8.23,143,2022,491,30.39,1.13,1.44,12.23,1.51,5.0,Groundnut,0.09163574079360548,-0.07518161851664132,0.15224815025611838,0.5854063018242124,-0.22642719692110327
1427,1641,Kadapa,Veeraballi,Veeraballi,14.16,78.87,Red,7.35,0.19,0.27,3.11,100,866,181,5.32,0.59,0.33,7.58,1.16,18.39,Groundnut,0.22513607125185553,0.05605786618444846,0.5464809031948115,0.9134466769706338,-0.31352785145888595
1428,1642,Kadapa,Veeraballi,Veeraballi,14.14,78.86,Red,8.13,0.16,0.78,22.9,225,1960,301,8.47,2.11,1.52,8.53,1.7,9.45,Groundnut,0.3154875717017208,0.11468315301391035,0.6680161943319839,1.2086677367576244,-0.376688344172086
1429,1643,Kadapa,Veeraballi,Veeraballi,14.12,78.86,Red,5.98,0.08,0.32,2.5,102,483,144,4.97,0.55,0.29,9.11,1.21,21.04,Groundnut,0.43024881185350855,0.25511695906432746,1.8295292439372326,1.4223484848484849,-0.4156059767570559
1430,1644,Kadapa,Veeraballi,Veeraballi,14.13,78.87,Red,8.71,0.84,0.78,10.34,137,2017,469,61.52,1.55,2.03,17.42,1.97,8.07,Horsegram,0.15535714285714286,-0.002649708532061473,0.3397773872290568,0.6805194805194805,-0.25387596899224807
1431,1645,Kadapa,Veeraballi,Veeraballi,14.11,78.89,Red,7.65,0.08,0.27,3.17,127,863,243,2.59,0.21,0.54,3.07,0.55,6.88,Horsegram,0.12935753385191587,-0.046398891966759004,0.22133491077590456,0.7562724014336917,-0.2743823146944083
1432,1646,Kadapa,Veeraballi,Veeraballi,14.11,78.9,Red,9.41,0.04,0.02,1.09,159,2129,573,9.43,0.11,0.48,2.23,0.55,1.6,Horsegram,0.3308522515816896,0.09443465122135482,0.5174621653084983,1.7981220657276995,-0.47342398022249693
1433,1647,Kadapa,Veeraballi,Veeraballi,14.11,78.9,Red,8.43,0.13,0.28,7.83,223,2131,327,3.49,0.32,0.83,5.98,1.47,8.03,Mango,0.3308522515816896,0.09443465122135482,0.5174621653084983,1.7981220657276995,-0.47342398022249693
1434,1648,Krishna,G Konduru,C.H.Madhavaram,16.71,80.55,Black,8.04,0.29,0.49,12.14,98,4662,490,36.95,0.34,0.63,6.23,1.77,15.2,Cotton,0.5057603686635944,0.29309989701338823,1.147562410142465,2.271589486858573,-0.531790213888075
1435,1649,Krishna,G Konduru,C.H.Madhavaram,16.7,80.55,Black,7.98,0.56,0.40,25.06,222,3669,558,38.58,0.98,0.55,3.7,1.06,11.12,Chilli,0.7578516158397816,0.6063633000369959,2.409551374819103,4.176943699731903,-0.6762152777777778
1436,1650,Krishna,G Konduru,C.H.Madhavaram,16.71,80.55,Black,8.08,0.42,0.43,10.05,160,5107,1453,21.19,0.51,1.19,10.85,2.37,22.73,Vegetables,0.5057603686635944,0.29309989701338823,1.147562410142465,2.271589486858573,-0.531790213888075
1437,1651,Krishna,G Konduru,C.H.Madhavaram,16.71,80.55,Black,8.11,0.46,0.44,12.75,231,4812,1605,45.24,0.55,1.46,9.48,2.04,26.57,Vegetables,0.5057603686635944,0.29309989701338823,1.147562410142465,2.271589486858573,-0.531790213888075
1438,1652,Krishna,G Konduru,Chevutur,16.71,80.61,Black,8.54,0.21,0.25,3.51,179,5183,1229,7.75,0.35,1.10,4.19,1.09,7.12,Cotton,0.44564152791381,0.253462299406463,1.3480150108631248,1.7434944237918217,-0.4657398212512413
1439,1653,Krishna,G Konduru,Chevutur,16.69,80.6,Black,8.48,0.39,0.31,4.55,146,4507,779,17.28,0.9,1.19,4.85,1.26,10.6,Cotton,0.6332331238043181,0.4448810754912099,1.7947327652982183,2.730337078651685,-0.5771971496437055
1440,1654,Krishna,G Konduru,Chevutur,16.7,80.61,Black,8.07,0.25,0.30,6.22,199,5593,1199,9.81,0.33,1.02,3.71,1.06,8.45,Cotton,0.22031896042528057,0.04864864864864865,0.5099808586272901,0.8545780969479353,-0.2993710691823899
1441,1655,Krishna,G Konduru,Chevutur,16.7,80.61,Black,7.93,0.57,0.54,25.75,198,4309,1227,32.72,0.81,1.57,30.56,3.28,7.71,Cotton,0.22031896042528057,0.04864864864864865,0.5099808586272901,0.8545780969479353,-0.2993710691823899
1442,1656,Krishna,G Konduru,Chevutur,16.7,80.61,Black,7.6,0.16,0.43,18.01,164,2732,603,8.63,0.54,0.76,5.26,2.34,15.22,Cotton,0.22031896042528057,0.04864864864864865,0.5099808586272901,0.8545780969479353,-0.2993710691823899
1443,1657,Krishna,G Konduru,Chevutur,16.71,80.6,Black,8.76,0.38,0.29,4.7,146,3519,949,22.93,0.33,1.68,6.34,1.66,9.91,Cotton,0.4620976116303219,0.2678445229681979,1.3720452209660845,1.7789473684210528,-0.47075208913649025
1444,1658,Krishna,G Konduru,Chevutur,16.71,80.6,Black,8.41,0.7,0.41,10.66,276,3958,966,49.54,0.49,2.11,7.11,1.77,21.2,Cotton,0.4620976116303219,0.2678445229681979,1.3720452209660845,1.7789473684210528,-0.47075208913649025
1445,1659,Krishna,G Konduru,Chevutur,16.7,80.6,Black,7.85,0.2,0.46,20.2,151,2907,856,15.15,0.75,0.85,4.03,3.53,13.43,Cotton,0.7773820124666073,0.6336996336996337,2.50622009569378,4.015075376884422,-0.6675020885547202
1446,1660,Krishna,G Konduru,Chevutur,16.72,80.6,Black,7.8,0.24,0.37,9.99,104,4560,503,15.45,0.26,0.64,4.73,1.55,9.04,Cotton,0.27647714604236345,0.08639802920992433,0.6046568328660247,1.1125461254612548,-0.35743924125666865
1447,1661,Krishna,G Konduru,Chevutur,16.7,80.61,Black,8.3,0.28,0.30,9.78,110,2641,384,10.60,0.3,1.36,8.79,2.32,19.01,Cotton,0.22031896042528057,0.04864864864864865,0.5099808586272901,0.8545780969479353,-0.2993710691823899
1448,1662,Krishna,G Konduru,Chevutur,16.69,80.59,Black,8.21,0.39,0.43,13.22,179,2668,359,32.45,0.51,0.76,3.92,1.26,13.54,Cotton,0.7751418256833419,0.6329193853925489,2.701779615315477,4.23896499238965,-0.679434008294706
1449,1663,Krishna,G Konduru,Chevutur,16.7,80.59,Black,8.5,0.26,0.33,12.39,124,2745,364,16.92,0.46,1.10,4.82,1.33,11.25,Cotton,0.3225058004640371,0.09969167523124357,0.5571886691608765,1.559880239520958,-0.4381833473507149
1450,1664,Krishna,G Konduru,G.Konduru,16.68,80.58,Black,7.77,0.17,0.57,9.76,178,2412,251,9.76,1.34,0.80,6.3,1.17,19.96,Cotton,0.5949895615866388,0.40555920332676737,1.832629064853941,2.0420932878270763,-0.5052068674359697
1451,1665,Krishna,G Konduru,G.Konduru,16.68,80.58,Black,8.4,1.08,0.46,32.91,252,2524,1311,169.83,0.73,2.74,31.37,3.0,13.79,Cotton,0.5949895615866388,0.40555920332676737,1.832629064853941,2.0420932878270763,-0.5052068674359697
1452,1666,Krishna,G Konduru,G.Konduru,16.68,80.58,Black,7.87,0.43,0.31,17.02,112,1955,459,50.61,0.6,0.80,5.87,1.82,20.59,Cotton,0.5949895615866388,0.40555920332676737,1.832629064853941,2.0420932878270763,-0.5052068674359697
1453,1667,Krishna,G Konduru,G.Konduru,16.68,80.58,Black,7.91,0.45,0.42,13.87,270,6689,1028,31.86,0.49,0.99,3.83,1.42,24.02,Cotton,0.5949895615866388,0.40555920332676737,1.832629064853941,2.0420932878270763,-0.5052068674359697
1454,1668,Krishna,G Konduru,G.Konduru,16.68,80.58,Black,7.84,0.26,0.33,8.9,165,5840,574,7.92,0.48,0.75,3.87,1.31,12.8,Cotton,0.5949895615866388,0.40555920332676737,1.832629064853941,2.0420932878270763,-0.5052068674359697
1455,1669,Krishna,G Konduru,G.Konduru,16.68,80.58,Black,8.27,0.18,0.43,3.42,90,5120,1027,7.99,0.26,0.67,2.5,1.69,12.68,Cotton,0.5949895615866388,0.40555920332676737,1.832629064853941,2.0420932878270763,-0.5052068674359697
1456,1670,Krishna,G Konduru,G.Konduru,16.67,80.58,Black,8.1,0.19,0.39,5.79,115,7140,379,8.98,0.39,0.65,2.89,1.34,7.89,Cotton,0.328,0.12256267409470752,0.6764188297404311,1.5564681724845997,-0.4376443418013857
1457,1671,Krishna,G Konduru,Gaddamanugu,16.68,80.56,Black,8.35,0.24,0.45,16.64,199,4690,1229,24.56,0.44,1.32,2.26,1.48,15.04,cotton,0.6044899306701882,0.4225114485418173,2.1617473435655254,2.0489335006273524,-0.5060427641772545
1458,1672,Krishna,G Konduru,Gaddamanugu,16.68,80.56,Black,8.57,0.19,0.38,11.73,239,4300,1553,11.94,1.3,1.24,4.94,2.11,15.62,cotton,0.6044899306701882,0.4225114485418173,2.1617473435655254,2.0489335006273524,-0.5060427641772545
1459,1673,Krishna,G Konduru,Gaddamanugu,16.68,80.56,Black,8.6,0.15,0.32,6.65,162,4685,1398,8.91,0.24,0.80,5.28,1.24,12.66,cotton,0.6044899306701882,0.4225114485418173,2.1617473435655254,2.0489335006273524,-0.5060427641772545
1460,1674,Krishna,G Konduru,Gaddamanugu,16.68,80.56,Black,8.4,0.21,0.45,14.91,190,3231,762,14.23,0.66,0.97,1.8,1.08,11.0,chill,0.6044899306701882,0.4225114485418173,2.1617473435655254,2.0489335006273524,-0.5060427641772545
1461,1675,Krishna,G Konduru,Gaddamanugu,16.68,80.56,Black,8.65,0.21,0.19,4.05,81,3172,753,11.62,0.24,0.80,1.64,0.98,9.88,Vegetables,0.6044899306701882,0.4225114485418173,2.1617473435655254,2.0489335006273524,-0.5060427641772545
1462,1676,Krishna,G Konduru,Gaddamanugu,16.68,80.55,Black,8.25,0.41,0.42,9.75,237,4697,1623,46.87,0.34,1.26,6.98,1.48,23.18,Vegetables,0.48212495823588375,0.2894797157918863,1.4990650322044463,1.8040455120101138,-0.47424393486208044
1463,1677,Krishna,G Konduru,Gaddamanugu,16.68,80.63,Black,8.46,0.38,0.34,12.05,157,3868,636,28.42,0.56,0.95,4.0,1.82,23.2,cotton,0.23261694058154236,0.0444706808343172,0.4652338811630847,1.0020533880903493,-0.3337893296853625
1464,1678,Krishna,G Konduru,Gaddamanugu,16.69,80.56,Black,8.55,0.19,0.29,10.21,136,4385,1068,13.74,0.28,0.84,1.4,1.23,10.9,cotton,0.5891171571349251,0.39144736842105265,1.5658205430932703,2.564134495641345,-0.5618008185538881
1465,1679,Krishna,G Konduru,Gaddamanugu,16.69,80.56,Black,8.7,0.32,0.28,12.64,133,4658,1615,15.63,1.26,1.34,3.26,1.5,20.1,Vegetables,0.5891171571349251,0.39144736842105265,1.5658205430932703,2.564134495641345,-0.5618008185538881
1466,1680,Krishna,G Konduru,Gaddamanugu,16.69,80.56,Black,8.42,0.2,0.28,7.08,171,4253,511,8.23,0.18,0.59,1.9,0.89,9.4,Cotton,0.5891171571349251,0.39144736842105265,1.5658205430932703,2.564134495641345,-0.5618008185538881
1467,1681,Krishna,G Konduru,Guiruraj Palem,16.73,80.62,Red,8.16,0.29,0.38,25.5,169,825,928,10.69,0.76,1.98,3.75,1.23,13.91,Paddy,0.6061606160616062,0.4065478657273104,1.5046422719825232,2.967391304347826,-0.5973741794310722
1468,1682,Krishna,G Konduru,Guiruraj Palem,16.73,80.62,Red,8.45,0.74,0.36,32.19,121,635,740,42.53,0.56,2.42,6.75,1.21,13.22,Paddy,0.6061606160616062,0.4065478657273104,1.5046422719825232,2.967391304347826,-0.5973741794310722
1469,1683,Krishna,G Konduru,Guiruraj Palem,16.72,80.62,Red,8.35,0.3,0.38,5.68,132,4336,1089,10.49,0.33,1.36,4.21,1.66,10.34,Cotton,0.35737704918032787,0.16343588831584563,0.8987220008245156,1.4448818897637796,-0.41942857142857143
